Unnamed: 0,PR URL,PR Title,SO Title,Keyword Score,Author Match,StackOverflow Title,SO link,SO Creation Date,SO Last Activity Date
44,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to properly pause ingestion in Azure Data Explorer?,0.4501755023269898,False,How to properly pause ingestion in Azure Data Explorer?,https://stackoverflow.com/questions/75853864/how-to-properly-pause-ingestion-in-azure-data-explorer,2023-03-27 09:00:59,2023-03-29 14:45:09
46,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to monitor Kusto / Azure Data Explorer query result?,0.4073526042885674,False,How to monitor Kusto / Azure Data Explorer query result?,https://stackoverflow.com/questions/73116504/how-to-monitor-kusto-azure-data-explorer-query-result,2022-07-26 00:08:49,2022-07-26 06:09:46
48,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure Data Explorer Unable to Move Extents/Ingestion Failure,0.4501755023269898,False,Azure Data Explorer Unable to Move Extents/Ingestion Failure,https://stackoverflow.com/questions/73121603/azure-data-explorer-unable-to-move-extents-ingestion-failure,2022-07-26 10:17:24,2022-07-26 10:46:23
49,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Remove Rows Based On Condition on Azure Data Explorer,0.4073526042885674,False,Remove Rows Based On Condition on Azure Data Explorer,https://stackoverflow.com/questions/76568190/remove-rows-based-on-condition-on-azure-data-explorer,2023-06-27 19:50:49,2023-06-28 04:40:34
50,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Unable to Attach Database in Azure Data Explorer Cluster,0.4073526042885674,False,Unable to Attach Database in Azure Data Explorer Cluster,https://stackoverflow.com/questions/76766156/unable-to-attach-database-in-azure-data-explorer-cluster,2023-07-25 19:59:57,2023-07-29 11:13:24
51,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to write json object to Azure Data Explorer,0.4501755023269898,False,How to write json object to Azure Data Explorer,https://stackoverflow.com/questions/71873293/how-to-write-json-object-to-azure-data-explorer,2022-04-14 14:30:51,2022-04-17 11:04:03
52,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure Data Explorer - clear table data before drop table?,0.4244295338926332,False,Azure Data Explorer - clear table data before drop table?,https://stackoverflow.com/questions/76129188/azure-data-explorer-clear-table-data-before-drop-table,2023-04-28 11:36:12,2023-04-28 13:59:04
53,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure data explorer deal with duplicates and deleted records,0.4073526042885674,False,Azure data explorer deal with duplicates and deleted records,https://stackoverflow.com/questions/76506184/azure-data-explorer-deal-with-duplicates-and-deleted-records,2023-06-19 11:29:00,2023-06-19 15:58:45
54,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Convert DateTime to Epoch timestamp in Azure Data Explorer,0.4073526042885674,False,Convert DateTime to Epoch timestamp in Azure Data Explorer,https://stackoverflow.com/questions/76261889/convert-datetime-to-epoch-timestamp-in-azure-data-explorer,2023-05-16 10:17:19,2023-05-16 14:35:59
55,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure data explorer ingestionbatching policy is not working as expected,0.4073526042885674,False,Azure data explorer ingestionbatching policy is not working as expected,https://stackoverflow.com/questions/72216265/azure-data-explorer-ingestionbatching-policy-is-not-working-as-expected,2022-05-12 13:14:05,2022-05-15 10:33:45
58,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Lazy loading Azure Data Explorer data into a Databricks workspace,0.4809731079601443,False,Lazy loading Azure Data Explorer data into a Databricks workspace,https://stackoverflow.com/questions/72676948/lazy-loading-azure-data-explorer-data-into-a-databricks-workspace,2022-06-19 12:37:18,2022-06-20 14:14:39
62,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Can potly graph objects be used with Azure Data Explorer?,0.4073526042885674,False,Can potly graph objects be used with Azure Data Explorer?,https://stackoverflow.com/questions/77233600/can-potly-graph-objects-be-used-with-azure-data-explorer,2023-10-05 00:01:01,2023-10-05 07:46:21
63,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Adding properties to output of current_principal_details() in Azure Data Explorer,0.4073526042885674,False,Adding properties to output of current_principal_details() in Azure Data Explorer,https://stackoverflow.com/questions/72159612/adding-properties-to-output-of-current-principal-details-in-azure-data-explore,2022-05-08 09:19:22,2022-05-08 09:19:22
64,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to deal with duplicate insertion in Azure Data Explorer,0.4501755023269898,False,How to deal with duplicate insertion in Azure Data Explorer,https://stackoverflow.com/questions/77927877/how-to-deal-with-duplicate-insertion-in-azure-data-explorer,2024-02-02 14:52:28,2024-02-08 10:50:26
69,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to ingest inline into Azure Data Explorer Table from PowerShell?,0.4073526042885674,False,How to ingest inline into Azure Data Explorer Table from PowerShell?,https://stackoverflow.com/questions/77951879/how-to-ingest-inline-into-azure-data-explorer-table-from-powershell,2024-02-07 02:15:07,2024-02-07 02:21:21
71,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to automate deployment of event hub and azure data explorer,0.4073526042885674,False,How to automate deployment of event hub and azure data explorer,https://stackoverflow.com/questions/76415015/how-to-automate-deployment-of-event-hub-and-azure-data-explorer,2023-06-06 13:09:35,2023-06-07 13:28:02
72,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure Data Explorer Change Data Capture for tables &amp; materialized view,0.4244295338926332,False,Azure Data Explorer Change Data Capture for tables &amp; materialized view,https://stackoverflow.com/questions/72903042/azure-data-explorer-change-data-capture-for-tables-materialized-view,2022-07-07 19:05:36,2022-07-09 09:59:13
74,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,External table in Azure Data Explorer using Azure SQL DB view?,0.4244295338926332,False,External table in Azure Data Explorer using Azure SQL DB view?,https://stackoverflow.com/questions/76713458/external-table-in-azure-data-explorer-using-azure-sql-db-view,2023-07-18 13:47:34,2023-09-15 09:14:26
